Holocaust Memorial Chain Letter	http://urbanlegends.about.com/od/historical/a/holocaust_chain.htm
Hobby Lobby Closing 500+ Stores	http://urbanlegends.about.com/od/business/ss/Hobby-Lobby-Closing-500-Stores.htm
Howard Dean on Middle East Policy	http://uspolitics.about.com/od/Money-In-Politics/tp/10-Highest-Paid-Governors-in-the-United-States.htm
HR 615 - Congress and Health Care	http://urbanlegends.about.com/od/government/a/proposed_28th_amendment.htm
HR 2454: License Required to Sell Your Home?	http://urbanlegends.about.com/od/government/a/cap_and_trade.htm
HR 3590 - Income Tax on Employer-Provided Health Insurance?	http://urbanlegends.about.com/od/government/a/Hr-3590-Income-Tax-On-Health-Insurance.htm
Hugh Downs: Obama Will Lose	http://urbanlegends.about.com/od/barackobama/a/Wayne-Allyn-Root-On-Obamas-Agenda.htm
IQ and Voter Preference in the 2004 Presidential Election	http://crime.about.com/od/women/a/stalking_laws.htm
Janet Reno Defines 'Cultist'	http://urbanlegends.about.com/od/tommyhilfiger/a/tommy_hilfiger.htm
JFK: 'I am a Jelly Donut'	http://urbanlegends.about.com/cs/historical/a/jfk_berliner.htm
Joe Biden's Character	http://uspolitics.about.com/od/Money-In-Politics/tp/How-Much-Money-Do-You-Need-to-Run-for-President.htm
Joe Biden to Step Down as VP Candidate	http://www.about.com/newsissues/topic/presidential-election
Joe Lieberman: Open Letter to the French People	http://history1900s.about.com/od/1930s/a/Evian.htm
John Edwards to Blame for Flu Vaccine Shortage	https://www.thebalance.com/what-shots-vaccinations-can-i-expect-to-get-at-boot-camp-3354088
John Glenn vs. Howard Metzenbaum	http://urbanlegends.about.com/library/bl_glenn_metzenbaum.htm
John Kerry's Comments at Reagan Funeral	http://usliberals.about.com/od/liberalpersonalprofiles/p/Profile-Of-Sen-John-Kerry-Of-Massachusetts.htm
John Kerry Criticized by Swift Boat Veterans	http://urbanlegends.about.com/library/bl_swift_boat_veterans.htm
John Kerry 'Didn't Have Time' for Briefing on al Qaeda Attacks	http://usliberals.about.com/od/homelandsecurit1/a/ObamaIrqWr.htm
John Kerry's Favorite Bible Verse: John 3:16	http://urbanlegends.about.com/library/bl_kerry_john_3_16.htm
John Kerry's 'Foreign Enterprises' (Heinz Outsourcing)	http://usliberals.about.com/od/liberalpersonalprofiles/p/Profile-Of-Sen-John-Kerry-Of-Massachusetts.htm
John Kerry's 'Front Porch Meeting' in Canonsburg, PA	https://www.lifewire.com/how-to-start-a-high-tech-neighborhood-watch-2487721
