7 Times the Internet Gave You Terrible Medical Advice	http://urbanlegends.about.com/od/medical/tp/Times-the-Internet-Gave-You-Terrible-Medical-Advice.htm
Can You Catch AIDS From a Pineapple?	http://urbanlegends.about.com/od/medical/fl/Can-You-Catch-AIDS-From-a-Pineapple.htm
Is It True that Poinsettias Are Poisonous to Pets?	http://urbanlegends.about.com/od/christmaslore/p/Poinsettias-Poisonous-Myth.htm
Is It True That Asparagus Can Cure Cancer?	http://urbanlegends.about.com/od/medical/a/asparagus_cancer.htm
Can the Heat From a BBQ Really Melt Your Contacts?	http://urbanlegends.about.com/od/medical/ss/BBQ-Melts-Contact-Lenses.htm
Do Plastic Water Bottles Really Cause Cancer?	http://urbanlegends.about.com/od/medical/a/bottled-water.htm
Return of an Urban Legend: The Blue Star LSD Tattoo	http://urbanlegends.about.com/od/crime/a/Blue-Star-LSD-Tattoo.htm
Can This Photo of a Larvae Infestation Possibly Be Real?	http://urbanlegends.about.com/od/medical/fl/A-Case-of-Breast-Larvae-Infestation.htm
The Legend of the Cadaver's Arm	http://urbanlegends.about.com/od/horrors/fl/The-Cadaver-Arm.htm
Was This 'Cancer Update' from Johns Hopkins Real?	http://urbanlegends.about.com/od/medical/ss/Cancer-Update-From-Johns-Hopkins.htm
Watch Doctors Pull a Live Worm Out of This Patient's Eye!	http://urbanlegends.about.com/od/medical/fl/A-Case-of-Eye-Worm.htm
Will a Copper Penny Cure a Bee Sting?	http://urbanlegends.about.com/od/medical/a/bee_sting.htm
Did a Woman Really Lick Cockroach Eggs off an Envelope?	http://urbanlegends.about.com/od/cockroaches/a/fear_of_licking.htm
What Happened to the Girl Who Ate Cockroach Eggs at Taco bell?	http://urbanlegends.about.com/od/fooddrink/a/cockroach_tacos.htm
Is There a Nasty Secret Ingredient in Your Energy Drink?	http://urbanlegends.about.com/od/fooddrink/fl/Do-Energy-Drinks-Contain-Bull-Semen.htm
Beware of Calls from These "Killer Phone Numbers"	http://urbanlegends.about.com/od/medical/a/death_calls.htm
Are Raw Egg Whites a Legitimate Burn Remedy?	http://urbanlegends.about.com/od/medical/a/Egg-Whites-For-Burns.htm
Read About South Korea's Bizarre Fear of "Fan Death"	http://urbanlegends.about.com/od/medical/a/fan_death.htm
Did a Study Say Fellatio Decreases Risk of Breast Cancer in Women?	http://urbanlegends.about.com/od/medical/a/Fellatio-Breast-Cancer.htm
Creepy, Scary Babysitting Experience	http://paranormal.about.com/od/hauntedplaces/a/tales_11_04_10t.htm
About the US Environmental Protection Agency the EPA	http://usgovinfo.about.com/od/technologyandresearch/a/aboutepa.htm
Does Flour Really Work as a Burn Remedy?	http://urbanlegends.about.com/od/medical/a/Flour-For-Burns-Home-Remedy.htm
"Hair of the Dog" and Other Hangover "Cures"	http://urbanlegends.about.com/od/medical/a/hair_of_the_dog.htm
Is a Dog's Mouth Cleaner Than a Human's?	http://urbanlegends.about.com/od/dogs/a/dog_breath.htm
Needles Hidden Under Gas Pump Handles Are an Urban Legend	http://urbanlegends.about.com/od/crime/a/abraham-sands.htm
Hand Sanitizer Hazardous to Children	http://urbanlegends.about.com/od/medical/a/hand_sanitizer.htm
Heroin Needle Kills Child in McDonald's Ball Pit	http://urbanlegends.about.com/od/crime/a/abraham-sands.htm
HIV Needles on Gas Pumps	http://urbanlegends.about.com/od/crime/a/abraham-sands.htm
HIV Needles in Movie Theater Seats	http://urbanlegends.about.com/od/crime/a/needle_stick.htm
