MediaMass Fake News Site Claims Jack Bruce Death a Hoax	http://wafflesatnoon.com/jack-bruce-death-hoax/
Man Dies in Haunted House, Mistaken for Prop for Almost 2 Weeks	http://www.snopes.com/media/notnews/scaredstiff.asp
Whistleblower: Ebola Vaccine Contains RFID Chips	http://badsatiretoday.com/ebola-vaccine-contains-rfid-chips-cdc-whistleblower/
Joe Biden to Step Down as VP Candidate	http://www.about.com/newsissues/topic/presidential-election
'A New Twist on Kidnapping' (Flat Tire at the Mall)	http://urbanlegends.about.com/od/index.htm
Snuff Films	http://www.csicop.org/si/9905/snuff.html
The Kidney Thieves	http://urbanlegends.about.com/cs/kidneythieves/index.htm
MediaMass Fake News Site Claims Jack Bruce Death a Hoax	http://wafflesatnoon.com/jack-bruce-death-hoax/
Man Dies in Haunted House, Mistaken for Prop for Almost 2 Weeks	http://www.snopes.com/media/notnews/scaredstiff.asp
Whistleblower: Ebola Vaccine Contains RFID Chips	http://badsatiretoday.com/ebola-vaccine-contains-rfid-chips-cdc-whistleblower/
Joe Biden to Step Down as VP Candidate	http://www.about.com/newsissues/topic/presidential-election
'A New Twist on Kidnapping' (Flat Tire at the Mall)	http://urbanlegends.about.com/od/index.htm
Snuff Films	http://www.csicop.org/si/9905/snuff.html
The Kidney Thieves	http://urbanlegends.about.com/cs/kidneythieves/index.htm
MediaMass Fake News Site Claims Jack Bruce Death a Hoax	http://wafflesatnoon.com/jack-bruce-death-hoax/
Man Dies in Haunted House, Mistaken for Prop for Almost 2 Weeks	http://www.snopes.com/media/notnews/scaredstiff.asp
Whistleblower: Ebola Vaccine Contains RFID Chips	http://badsatiretoday.com/ebola-vaccine-contains-rfid-chips-cdc-whistleblower/
Joe Biden to Step Down as VP Candidate	http://www.about.com/newsissues/topic/presidential-election
'A New Twist on Kidnapping' (Flat Tire at the Mall)	http://urbanlegends.about.com/od/index.htm
Snuff Films	http://www.csicop.org/si/9905/snuff.html
The Kidney Thieves	http://urbanlegends.about.com/cs/kidneythieves/index.htm
Snuff Films	http://www.csicop.org/si/9905/snuff.html
