That Time Donald Trump Paid Off a Guy's Mortgage for Fixing His Car	http://urbanlegends.about.com/od/celebrities/fl/Donald-Trump-and-the-Good-Samaritan.htm	celebrities
Was Aunt Bee From The Andy Griffith Show a Former Pin-Up Model?	http://urbanlegends.about.com/od/celebrities/ss/Young-Frances-Bavier-Aunt-Bea.htm	celebrities
Gabriel Iglesias Is NOT Dead. It's a Hoax!	http://urbanlegends.about.com/od/Fake-News/ss/Gabriel-Iglesias-Found-Dead.htm	celebrities
This Crazy Video Supposedly Shows Ginger Rogers Salsa Dancing at 92	http://urbanlegends.about.com/od/celebrities/ss/Video-Ginger-Rogers-At-92.htm	celebrities
Did JFK Really Tell Germans "I Am a Jelly Doughnut"?	http://urbanlegends.about.com/cs/historical/a/jfk_berliner.htm	celebrities
Here's What Hunter S. Thompson Really Said About Thieves and Pimps	http://urbanlegends.about.com/od/dubiousquotes/a/hunter_thompson.htm	celebrities
Winston Churchill Quotes: Sample His Wit and Wisdom	http://history1900s.about.com/od/people/a/ChurchillQuotes.htm	celebrities
Is It True That Jennifer Lopez Insured Her Butt for a Billion Dollars?	http://urbanlegends.about.com/cs/celebrities/a/jennifer_lopez.htm	celebrities
Whatever Happened to John Dillinger's Private Parts?	http://urbanlegends.about.com/od/celebrities/a/john_dillinger.htm	celebrities
Why Are People Saying Tommy Hilfiger Is a Racist?	http://urbanlegends.about.com/od/tommyhilfiger/a/tommy_hilfiger.htm	celebrities
Judd Nelson Death Report Is a Hoax	http://urbanlegends.about.com/od/Fake-News/ss/Judd-Nelson-Dead-Hoax.htm	celebrities
Urban Legends	http://urbanlegends.about.com/	celebrities
Did Justin Bieber Legally Change His Race to African American?	http://urbanlegends.about.com/od/celebrities/ss/Justin-Bieber-Legally-Changes-Race-to-African-American.htm	celebrities
Justin Bieber Legally Changes Race to African American	http://urbanlegends.about.com/od/celebrities/ss/Justin-Bieber-Legally-Changes-Race-to-African-American.htm	celebrities
Jennifer Aniston Shaved Her Head	http://urbanlegends.about.com/od/celebrities/ss/HOAX-Jennifer-Aniston-Shaved-Her-Head.htm	celebrities
Johnnie Cochran's Headstone	http://urbanlegends.about.com/library/bl_cochran_headstone.htm	celebrities
Jon Heder ('Napoleon Dynamite') Is Dead	http://urbanlegends.about.com/	celebrities
Megan Fox Is a Man	http://urbanlegends.about.com/od/meganfox/a/megan_fox_is_a_man.htm	celebrities
Martha Raye in Vietnam	http://urbanlegends.about.com/od/celebrities/a/Martha-Raye-In-Vietnam.htm	celebrities
Kurtis the Stock Boy and Brenda the Checkout Girl	http://urbanlegends.about.com/od/celebrities/a/kurt_warner.htm	celebrities
Lee Marvin & Bob (Captain Kangaroo) Keeshan	http://urbanlegends.about.com/od/celebrities/fl/Captain-Kangaroo-and-Lee-Marvin-War-Buddies.htm	celebrities
Macaulay Culkin Found Dead at Age 34	http://urbanlegends.about.com/od/Fake-News/ss/Macaulay-Culkin-Dead-Hoax.htm	celebrities
Lou Reed Is Dead?	http://history1900s.about.com/od/people/a/Rolling-Stones.htm	celebrities
Magic Johnson Is in a Coma, Near Death	http://urbanlegends.about.com/library/bl_magic_johnson.htm	celebrities
Mel Gibson: Real-Life Man Without a Face?	http://urbanlegends.about.com/od/classics/fl/Mel-Gibson-A-Real-Life-Man-Without-a-Face.htm	celebrities
Mel Gibson Movie Blames Jews for Christ's Death (2003)	http://urbanlegends.about.com/library/bl-mel-gibson-movie.htm	celebrities
Michael Moore vs. Bill Timmins on the Firing of Linda Ronstadt	http://usconservatives.about.com/od/campaignselections/fl/Transcript-Jeb-Bushs-2016-Presidential-Launch.htm	celebrities
Michael Richards' Self Defense	http://urbanlegends.about.com/od/dubiousquotes/a/michaelrichards.htm	celebrities
Miley Cyrus Tested Positive for HIV	http://urbanlegends.about.com/od/Fake-News/ss/Fake-News-Miley-Cyrus-Tested-Positive-for-HIV.htm	celebrities
Monica Lewinsky Explains Post-Clinton Weight Loss	http://womensissues.about.com/od/influentialwomen/fl/Monica-Lewinsky-Seeks-to-Set-the-Record-Straight.htm	celebrities
Morgan Freeman on Connecticut Shootings?	http://urbanlegends.about.com/od/celebrities/ss/Morgan-Freeman-On-Connecticut-School-Shootings.htm	celebrities
Mr. Rogers Was a Marine Sniper / Navy Seal	http://urbanlegends.about.com/od/fredrogers/a/mr_rogers.htm	celebrities
Pat Boone: CBS and 60 Minutes Are 'Modern Benedict Arnolds'	http://middleeast.about.com/od/iraq/ig/Abu-Ghraib-Torture-Photos/	celebrities
Penus Van Lesbian	http://humor.about.com/od/bestofthebest/a/Bill-Murray-Effortless-Internet-Icon.htm	celebrities
Phil Mickelson's Gambling Debts	http://urbanlegends.about.com/od/celebrities/a/mickelson_debt.htm	celebrities
R. Lee Ermey Death Notice	http://urbanlegends.about.com/od/celebrities/ss/r_lee_ermey_death_notice.htm	celebrities
Robin Williams Paid Christopher Reeve's Medical Bills	http://urbanlegends.about.com/library/bl_christopher_reeve.htm	celebrities
Robin Williams' Plan for Peace	http://urbanlegends.about.com/od/dubiousquotes/a/stalin_quote.htm	celebrities
Tom Hanks' Father: Lead Singer of The Diamonds?	http://urbanlegends.about.com/od/celebrities/a/Was-Tom-Hanks-Father-In-The-Diamonds.htm	celebrities
Rush Limbaugh on Compensation of 9/11 Victims vs. Military Families	http://urbanlegends.about.com/library/bl_rush_limbaugh.htm	celebrities
Ronald Reagan: Grace Under the Scalpel	http://urbanlegends.about.com/od/historical/a/ronald_reagan.htm	celebrities
Ryan Gosling: 'How I Became a Father'	http://urbanlegends.about.com/od/celebrities/fl/Ryan-Gosling-Adopted-Son-Story-Is-a-Hoax.htm	celebrities
Serena Williams Interview	http://movies.about.com/od/uniongabrielle/a/daddysgu021207.htm	celebrities
Did Tom Jones Insure His Chest Hair?	http://urbanlegends.about.com/od/celebrities/a/tom_jones.htm	celebrities
Is Steve Burns (the Blue's Clues Guy) Really Dead?	http://urbanlegends.about.com/od/celebrities/a/steve_burns.htm	celebrities
Shakira's Anti-Israeli Slur	http://urbanlegends.about.com/od/tommyhilfiger/a/tommy_hilfiger.htm	celebrities
Snoop Dogg Converts to Mormonism	http://urbanlegends.about.com/od/webhoaxes/a/snoop_dogg.htm	celebrities
Steven Spielberg Letter to Mel Gibson	http://urbanlegends.about.com/library/bl_spielberg_vs_gibson.htm	celebrities
Steven Spielberg to Make Film on the Crusades	http://urbanlegends.about.com/library/bl_spielberg_crusades.htm	celebrities
Tiger Woods Inauguration Speech	http://urbanlegends.about.com/od/religion/a/islam_on_capitol_hill.htm	celebrities
Tommy Hilfiger: Racist?	http://urbanlegends.about.com/od/tommyhilfiger/a/tommy_hilfiger.htm	celebrities
Will Ferrell Is Dead	http://urbanlegends.about.com/	celebrities
William Hung Dead of Heroin Overdose	http://urbanlegends.about.com/od/Fake-News/ss/Marijuana-Overdoses-Kill-37-in-Colorado.htm	celebrities
The Wonderful World of Disney	http://urbanlegends.about.com/msubdis.htm	celebrities
Paula Deen Hired by Fox News? No, It's Satire.	http://urbanlegends.about.com/od/celebrities/ss/Paula-Deen-Hired-By-Fox-News.htm	celebrities
Top 10 Celebrity Responses to Fake Death Reports	http://urbanlegends.about.com/od/celebrities/ss/Celebrity-Responses-To-Fake-Death-Notices.htm	celebrities
