Insulting Epitaph	http://paranormal.about.com/od/trueghoststories/a/The-Haunted-Painting.htm
Jet Aircraft Breaking the Sound Barrier	http://urbanlegends.about.com/library/bl_sonic_boom.htm
John Kerry Meets with Satanist Anton LaVey	http://altreligion.about.com/od/satanismlaveyan/a/11satanic_rules.htm
Johnnie Cochran's Headstone	http://urbanlegends.about.com/library/bl_cochran_headstone.htm
The Lion Cut	http://urbanlegends.about.com/library/bl-lion-cut.htm
Lucky Truck Accident	http://urbanlegends.about.com/od/fauxphotos/fl/Photo-of-Darren-Wilson-Injuries-Is-a-Hoax.htm
Malaysia Airlines Flight MH17 Crash Site	http://urbanlegends.about.com/od/fauxphotos/ss/Fake-Image-of-Malaysia-Airlines-Flight-MH17.htm
Man-Eating Catfish of Furong Reservoir	http://urbanlegends.about.com/od/fish/ss/furong_catfish.htm
The Man on Page 602	http://urbanlegends.about.com/od/sex/a/catalog.htm
Marzipan Babies	http://foodtravel.about.com/od/Holiday-Food-Travel/tp/Lucky-Foods-To-Eat-On-New-Years-Eve-Around-the-World.htm
McDonald's Sign: African Americans Must Pay $1.50 Transaction Fee	http://urbanlegends.about.com/od/socialpoliticalissues/ss/mcdonalds-sign-african-american-transaction-fee.htm
Merman / Mermaid Carcass Found on Beach	http://urbanlegends.about.com/od/supernaturalwonders/ss/Merman-Pictures.htm
MiG Jet Fighter Found Buried in Iraq	https://www.thebalance.com/modern-aircraft-designations-exceptions-to-the-rule-3357022
The Monster Crocodile of Pointe-Noire	http://urbanlegends.about.com/library/bl_pointe_noire_croc.htm
Moose Harnessed for Hauling Wood	http://urbanlegends.about.com/od/animalkingdom/fl/Does-a-Work-Moose-in-a-Harness-Exist.htm
Moose on a Wire	http://urbanlegends.about.com/library/bl_moose_on_wires.htm
Mountain Lion Killed in West Va.	http://urbanlegends.about.com/od/animalkingdom/ss/West-Virginia-Mountain-Lion.htm
Mule Attacks Mountain Lion	http://urbanlegends.about.com/library/bl_mule_mountain_lion.htm
Mummified Fairy	http://urbanlegends.about.com/od/mythicalcreatures/fl/Mermaid-Is-Real-Video.htm
Munich Parking Garage	http://urbanlegends.about.com/library/bl_parking_garage.htm
